filename,site,day,month,year,hour,date,val<Agelaius tricolor/Alternative Song 2>,val<Agelaius tricolor/Alternative Song>,val<Agelaius tricolor/Common Song>,val<Agelaius tricolor/Courtship Song>
HLam-2021-02-05_08-00.flac,2021 Hay Landfill,05,02,21,08:00:00,2021/02/05,0,0,1,0
HLam-2021-02-05_11-00.flac,2021 Hay Landfill,05,02,21,11:00:00,2021/02/05,0,0,1,0
HLam-2021-02-05_14-00.flac,2021 Hay Landfill,05,02,21,14:00:00,2021/02/05,0,0,1,0
HLam-2021-02-08_08-00.flac,2021 Hay Landfill,08,02,21,08:00:00,2021/02/08,0,0,0,0
HLam-2021-02-08_11-00.flac,2021 Hay Landfill,08,02,21,11:00:00,2021/02/08,0,0,0,0
HLam-2021-02-08_14-00.flac,2021 Hay Landfill,08,02,21,14:00:00,2021/02/08,0,0,1,0
HLam-2021-02-11_08-00.flac,2021 Hay Landfill,11,02,21,08:00:00,2021/02/11,0,0,1,1
HLam-2021-02-11_11-00.flac,2021 Hay Landfill,11,02,21,11:00:00,2021/02/11,0,0,0,0
HLam-2021-02-11_14-00.flac,2021 Hay Landfill,11,02,21,14:00:00,2021/02/11,0,0,0,0
HLam-2021-02-14_08-00.flac,2021 Hay Landfill,14,02,21,08:00:00,2021/02/14,0,0,1,1
HLam-2021-02-14_11-00.flac,2021 Hay Landfill,14,02,21,11:00:00,2021/02/14,0,0,0,0
HLam-2021-02-14_14-00.flac,2021 Hay Landfill,14,02,21,14:00:00,2021/02/14,0,0,0,0
HLam-2021-02-17_08-00.flac,2021 Hay Landfill,17,02,21,08:00:00,2021/02/17,0,0,1,0
HLam-2021-02-17_11-00.flac,2021 Hay Landfill,17,02,21,11:00:00,2021/02/17,0,0,0,0
HLam-2021-02-17_14-00.flac,2021 Hay Landfill,17,02,21,14:00:00,2021/02/17,0,0,0,0
HLam-2021-02-20_08-00.flac,2021 Hay Landfill,20,02,21,08:00:00,2021/02/20,0,0,1,0
HLam-2021-02-20_11-00.flac,2021 Hay Landfill,20,02,21,11:00:00,2021/02/20,0,0,1,0
HLam-2021-02-20_14-00.flac,2021 Hay Landfill,20,02,21,14:00:00,2021/02/20,0,0,0,0
HLam-2021-02-23_08-00.flac,2021 Hay Landfill,23,02,21,08:00:00,2021/02/23,0,0,0,0
HLam-2021-02-23_11-00.flac,2021 Hay Landfill,23,02,21,11:00:00,2021/02/23,0,0,0,0
HLam-2021-02-23_14-00.flac,2021 Hay Landfill,23,02,21,14:00:00,2021/02/23,0,0,0,0
HLam-2021-02-26_08-00.flac,2021 Hay Landfill,26,02,21,08:00:00,2021/02/26,0,0,1,1
HLam-2021-02-26_11-00.flac,2021 Hay Landfill,26,02,21,11:00:00,2021/02/26,0,0,1,1
HLam-2021-02-26_14-00.flac,2021 Hay Landfill,26,02,21,14:00:00,2021/02/26,0,0,1,0
HLam-2021-03-01_08-00.flac,2021 Hay Landfill,01,03,21,08:00:00,2021/03/01,0,0,1,0
HLam-2021-03-01_11-00.flac,2021 Hay Landfill,01,03,21,11:00:00,2021/03/01,0,0,1,1
HLam-2021-03-01_14-00.flac,2021 Hay Landfill,01,03,21,14:00:00,2021/03/01,0,0,1,0
HLam-2021-03-04_08-00.flac,2021 Hay Landfill,04,03,21,08:00:00,2021/03/04,0,0,1,0
HLam-2021-03-04_11-00.flac,2021 Hay Landfill,04,03,21,11:00:00,2021/03/04,0,0,1,0
HLam-2021-03-04_14-00.flac,2021 Hay Landfill,04,03,21,14:00:00,2021/03/04,0,0,1,0
HLam-2021-03-07_08-00.flac,2021 Hay Landfill,07,03,21,08:00:00,2021/03/07,0,0,1,1
HLam-2021-03-07_11-00.flac,2021 Hay Landfill,07,03,21,11:00:00,2021/03/07,0,0,1,1
HLam-2021-03-07_14-00.flac,2021 Hay Landfill,07,03,21,14:00:00,2021/03/07,0,0,0,0
HLam-2021-03-10_08-00.flac,2021 Hay Landfill,10,03,21,08:00:00,2021/03/10,0,0,1,0
HLam-2021-03-10_11-00.flac,2021 Hay Landfill,10,03,21,11:00:00,2021/03/10,0,0,1,1
HLam-2021-03-10_14-00.flac,2021 Hay Landfill,10,03,21,14:00:00,2021/03/10,0,0,0,0
HLam-2021-03-13_08-00.flac,2021 Hay Landfill,13,03,21,08:00:00,2021/03/13,0,0,0,0
HLam-2021-03-13_11-00.flac,2021 Hay Landfill,13,03,21,11:00:00,2021/03/13,0,0,0,0
HLam-2021-03-13_14-00.flac,2021 Hay Landfill,13,03,21,14:00:00,2021/03/13,0,0,0,0
HLam-2021-03-16_08-00.flac,2021 Hay Landfill,16,03,21,08:00:00,2021/03/16,0,0,1,1
HLam-2021-03-16_11-00.flac,2021 Hay Landfill,16,03,21,11:00:00,2021/03/16,0,0,1,1
