filename,site,day,month,year,hour,date,val<Agelaius tricolor/Alternative Song 2>,val<Agelaius tricolor/Alternative Song>,val<Agelaius tricolor/Common Song>,val<Agelaius tricolor/Courtship Song>
CRam-2019-03-17_11-00.flac,2019 Creed Rd AM,17,03,19,11:00:00,2019/03/17,0,0,0,0
CRam-2019-03-17_14-00.flac,2019 Creed Rd AM,17,03,19,14:00:00,2019/03/17,0,0,0,0
CRam-2019-03-20_08-00.flac,2019 Creed Rd AM,20,03,19,08:00:00,2019/03/20,0,0,6,1
CRam-2019-03-20_11-00.flac,2019 Creed Rd AM,20,03,19,11:00:00,2019/03/20,0,0,10,0
CRam-2019-03-20_14-00.flac,2019 Creed Rd AM,20,03,19,14:00:00,2019/03/20,0,0,0,0
CRam-2019-03-23_08-00.flac,2019 Creed Rd AM,23,03,19,08:00:00,2019/03/23,0,0,2,1
CRam-2019-03-23_11-00.flac,2019 Creed Rd AM,23,03,19,11:00:00,2019/03/23,0,0,1,0
CRam-2019-03-23_14-00.flac,2019 Creed Rd AM,23,03,19,14:00:00,2019/03/23,0,0,0,0
CRam-2019-03-26_08-00.flac,2019 Creed Rd AM,26,03,19,08:00:00,2019/03/26,1,0,5,1
CRam-2019-03-26_11-00.flac,2019 Creed Rd AM,26,03,19,11:00:00,2019/03/26,0,0,1,0
CRam-2019-03-26_14-00.flac,2019 Creed Rd AM,26,03,19,14:00:00,2019/03/26,0,0,0,0
CRam-2019-03-29_08-00.flac,2019 Creed Rd AM,29,03,19,08:00:00,2019/03/29,0,0,1,1
CRam-2019-03-29_11-00.flac,2019 Creed Rd AM,29,03,19,11:00:00,2019/03/29,0,0,1,0
CRam-2019-03-29_14-00.flac,2019 Creed Rd AM,29,03,19,14:00:00,2019/03/29,0,0,0,0
CRam-2019-04-01_08-00.flac,2019 Creed Rd AM,01,04,19,08:00:00,2019/04/01,0,0,2,1
CRam-2019-04-01_11-00.flac,2019 Creed Rd AM,01,04,19,11:00:00,2019/04/01,0,0,0,0
