recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
PAam-2021-05-15_02-40.flac,2021 Plumas Arboga,2021,5,15,2,40,sp33,Simple Call,6.170666695,7.711999893,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/14/32o4dzibrlfq/52482a71-99bc-8d53-6309-7c9bcebe05e4.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=a00d7f6facc7fac3fed81a7e1be401cc2cd9a79b7a6e6a1869bd8e9e77b3a1c9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D52482a71-99bc-8d53-6309-7c9bcebe05e4.flac&x-id=GetObject,0.241569161,21537
PAam-2021-05-15_21-20.flac,2021 Plumas Arboga,2021,5,15,21,20,sp33,Simple Call,37.83466721,39.37599945,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/82f737e9-5da4-0a97-db72-a8b9573b7b86.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=d901c835ba6cfb30bf412f555015545ce0680df4be89e149cb5c39efa6ddd27f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D82f737e9-5da4-0a97-db72-a8b9573b7b86.flac&x-id=GetObject,0.227156252,21537
PAam-2021-05-15_21-40.flac,2021 Plumas Arboga,2021,5,15,21,40,sp33,Simple Call,55.21066666,56.7519989,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/41cc4947-6508-f47d-abb2-e926bbed150e.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=7f178d55717cebf78fb7661a39457035b8d2986c40ec812991b8b5b3ab1c58e7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D41cc4947-6508-f47d-abb2-e926bbed150e.flac&x-id=GetObject,0.208883151,21537
PAam-2021-05-15_22-20.flac,2021 Plumas Arboga,2021,5,15,22,20,sp33,Simple Call,3.621333361,5.162666798,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/d13086d7-6c93-16dc-8f7e-3206097e8c2a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=8e4a5ad6cc47c45243b036e24abc900c3d86f06695f4691192eb341a9ad216ed&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd13086d7-6c93-16dc-8f7e-3206097e8c2a.flac&x-id=GetObject,0.237292051,21537
PAam-2021-05-15_22-40.flac,2021 Plumas Arboga,2021,5,15,22,40,sp33,Simple Call,48.05333328,49.59466553,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/11311cbf-1022-d512-b3b7-81575a6a0656.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=44608eff8500ec389d481a8d5ed640c6f1e560777340db6590b65f638b5ca079&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D11311cbf-1022-d512-b3b7-81575a6a0656.flac&x-id=GetObject,0.227566257,21537
PAam-2021-05-15_23-00.flac,2021 Plumas Arboga,2021,5,15,23,0,sp33,Simple Call,54.80533218,56.34666824,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/661af5c4-6fa4-9fa5-12ff-55e4078dc850.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=905829b264a7b97f453a9a444c65508ea9c7f39ac09049af078e6b24cb2c1e48&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D661af5c4-6fa4-9fa5-12ff-55e4078dc850.flac&x-id=GetObject,0.228990987,21537
PAam-2021-05-15_23-40.flac,2021 Plumas Arboga,2021,5,15,23,40,sp33,Simple Call,2.890666723,4.43200016,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/1f098b49-e13f-1e0f-4047-8794eb3075b0.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=ea5011d8c9a7a8afbea428798eab239f2a5c6ba102d93f3a489eb85cec48f020&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D1f098b49-e13f-1e0f-4047-8794eb3075b0.flac&x-id=GetObject,0.214998722,21537
PAam-2021-05-16_00-20.flac,2021 Plumas Arboga,2021,5,16,0,20,sp33,Simple Call,15.57333374,17.11466599,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/08cde6d2-5439-012b-bc63-bd40c702d31c.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=31190e1fa60482690038f448131ea6e0888d0c0f585f83744e94ddd493f66606&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D08cde6d2-5439-012b-bc63-bd40c702d31c.flac&x-id=GetObject,0.217063755,21537
PAam-2021-05-16_00-40.flac,2021 Plumas Arboga,2021,5,16,0,40,sp33,Simple Call,10.87466621,12.41600037,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/a2b4012d-e10d-f5a3-3b84-c650c8de385f.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=55ba37d2ba2ba374254520141e291d0d369aa3b86e37d85b04b004cc97ce6a27&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Da2b4012d-e10d-f5a3-3b84-c650c8de385f.flac&x-id=GetObject,0.219232857,21537
PAam-2021-05-16_01-00.flac,2021 Plumas Arboga,2021,5,16,1,0,sp33,Simple Call,52.84266663,54.38399887,3656,4688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/05/15/32o4dzibrlfq/94cf4807-e9b5-69a7-7633-a810663ee0a5.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000926Z&X-Amz-Expires=604800&X-Amz-Signature=a31724b209f56af18a89ad2e6c9d08f80ce53bdcc104a72cb35cdf969433c844&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D94cf4807-e9b5-69a7-7633-a810663ee0a5.flac&x-id=GetObject,0.229075402,21537
