site_id,site,recording_id,year,month,day,validated
48466,2023 Sedgwick,147334663,2023,4,21,present
48466,2023 Sedgwick,147334680,2023,4,21,present
48466,2023 Sedgwick,147312981,2023,4,22,present
48466,2023 Sedgwick,147312984,2023,4,22,present
48466,2023 Sedgwick,147312987,2023,4,22,present
48466,2023 Sedgwick,147334250,2023,4,22,present
48466,2023 Sedgwick,147334348,2023,4,22,present
48466,2023 Sedgwick,147334444,2023,4,22,present
48466,2023 Sedgwick,147334451,2023,4,22,present
48466,2023 Sedgwick,147334484,2023,4,22,present
48466,2023 Sedgwick,147334546,2023,4,22,present
48466,2023 Sedgwick,147313084,2023,4,23,present
48466,2023 Sedgwick,147334124,2023,4,23,present
48466,2023 Sedgwick,147334289,2023,4,23,present
48466,2023 Sedgwick,147334291,2023,4,23,present
48466,2023 Sedgwick,147334310,2023,4,23,present
48466,2023 Sedgwick,147313104,2023,4,24,present
48466,2023 Sedgwick,147313125,2023,4,24,present
48466,2023 Sedgwick,147334018,2023,4,24,present
48466,2023 Sedgwick,147334088,2023,4,24,present
48466,2023 Sedgwick,147334093,2023,4,24,present
48466,2023 Sedgwick,147334139,2023,4,24,present
48466,2023 Sedgwick,147334153,2023,4,24,present
48466,2023 Sedgwick,147334170,2023,4,24,present
48466,2023 Sedgwick,147334178,2023,4,24,present
48466,2023 Sedgwick,147313144,2023,4,25,present
48466,2023 Sedgwick,147313160,2023,4,25,present
48466,2023 Sedgwick,147313175,2023,4,25,present
48466,2023 Sedgwick,147333866,2023,4,25,present
48466,2023 Sedgwick,147333869,2023,4,25,present
48466,2023 Sedgwick,147333872,2023,4,25,present
48466,2023 Sedgwick,147333915,2023,4,25,present
48466,2023 Sedgwick,147333936,2023,4,25,present
48466,2023 Sedgwick,147333939,2023,4,25,present
48466,2023 Sedgwick,147333940,2023,4,25,present
48466,2023 Sedgwick,147333966,2023,4,25,present
48466,2023 Sedgwick,147333988,2023,4,25,present
48466,2023 Sedgwick,147334074,2023,4,25,present
48466,2023 Sedgwick,147333658,2023,4,26,present
48466,2023 Sedgwick,147333667,2023,4,26,present
48466,2023 Sedgwick,147333685,2023,4,26,present
48466,2023 Sedgwick,147333691,2023,4,26,present
48466,2023 Sedgwick,147333705,2023,4,26,present
48466,2023 Sedgwick,147333721,2023,4,26,present
48466,2023 Sedgwick,147313249,2023,4,27,present
48466,2023 Sedgwick,147313252,2023,4,27,present
48466,2023 Sedgwick,147333512,2023,4,27,present
48466,2023 Sedgwick,147333529,2023,4,27,present
48466,2023 Sedgwick,147333545,2023,4,27,present
48466,2023 Sedgwick,147333553,2023,4,27,present
48466,2023 Sedgwick,147333565,2023,4,27,present
48466,2023 Sedgwick,147333371,2023,4,28,present
