site_id,site,recording_id,year,month,day,validated
48765,2023 Rancho Jamul Site 1 fix lat lon,147658510,2023,3,29,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657970,2023,4,2,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657436,2023,4,4,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657456,2023,4,4,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657524,2023,4,4,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657526,2023,4,4,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657553,2023,4,4,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657314,2023,4,5,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657331,2023,4,5,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657345,2023,4,5,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657352,2023,4,5,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657364,2023,4,5,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657366,2023,4,5,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657134,2023,4,6,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657182,2023,4,6,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657214,2023,4,6,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656957,2023,4,7,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656959,2023,4,7,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657002,2023,4,7,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147657004,2023,4,7,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656838,2023,4,8,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656878,2023,4,8,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656703,2023,4,9,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656724,2023,4,9,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656726,2023,4,9,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656748,2023,4,9,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656496,2023,4,10,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656553,2023,4,10,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656304,2023,4,11,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656336,2023,4,11,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656347,2023,4,11,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656376,2023,4,11,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656407,2023,4,11,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656434,2023,4,11,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656448,2023,4,11,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656476,2023,4,11,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656148,2023,4,12,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656166,2023,4,12,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656188,2023,4,12,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656189,2023,4,12,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656191,2023,4,12,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656229,2023,4,12,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656243,2023,4,12,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656249,2023,4,12,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656003,2023,4,13,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656020,2023,4,13,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147656122,2023,4,13,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655872,2023,4,14,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655876,2023,4,14,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655980,2023,4,14,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655754,2023,4,15,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655502,2023,4,16,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655516,2023,4,16,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655551,2023,4,16,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655290,2023,4,17,present
48765,2023 Rancho Jamul Site 1 fix lat lon,147655311,2023,4,17,present
