id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
698339300,PCP.NWam-2023-06-12_14-32.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,6,12,15,32,sp11,Simple Call,0.581333,1.328,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/06/12/sd2oqbzyq7pj/e868b9e0-ba28-4a73-bc9e-fd390e502006.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=d4eRRd%2BDmrmXUiYMN%2FkiZbmFRnw%3D,0.203662,48796
698339301,PCP.NWam-2023-05-16_08-20.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,16,9,20,sp11,Simple Call,10.944,11.6907,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/16/sd2oqbzyq7pj/335e8c6c-4821-4829-b400-5ab82918f13e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=J0nvMNjSc6Gy9qiYQc3%2FVZbXZzM%3D,0.20292,48796
698339302,PCP.NWam-2023-05-15_17-00.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,15,18,0,sp11,Simple Call,6.11733,6.864,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/16/sd2oqbzyq7pj/c1019bd6-4663-49e2-9da8-65c71280054f.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=0R60g5B85chKmqckiL3pndLqd8s%3D,0.201572,48796
698339303,PCP.NWam-2023-05-15_12-20.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,15,13,20,sp11,Simple Call,6.01067,6.75733,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/15/sd2oqbzyq7pj/fed0739f-f786-4112-9680-c7bb8f1fc4c0.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=vUzVdN%2BKdr%2F6Hx8FlJ3Fc5t1Wvc%3D,0.216411,48796
698339304,PCP.NWam-2023-05-23_13-40.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,23,14,40,sp11,Simple Call,54.304,55.0507,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/23/sd2oqbzyq7pj/aed100d7-b972-44c6-bb2b-bc4394b8517b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=3EjH%2Be6VRaXWzbrJ1wdRk%2FNYXV4%3D,0.236343,48796
698339305,PCP.NWam-2023-05-21_18-40.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,21,19,40,sp11,Simple Call,14.448,15.1947,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/22/sd2oqbzyq7pj/73bebc9e-4e18-4fc3-aa34-567146c70c94.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=2DGar7iS6MIfyCs0iGVyBhY7osI%3D,0.28008,48796
698339306,PCP.NWam-2023-05-08_20-00.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,8,21,0,sp11,Simple Call,20.592,21.3387,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/09/sd2oqbzyq7pj/6b9136eb-3d35-4fb3-abe0-b2960eef30eb.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=HUkxH%2Fwtx%2Fcb5v1J2b9QRPYwylg%3D,0.204555,48796
698339307,PCP.NWam-2023-05-08_13-20.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,8,14,20,sp11,Simple Call,2.672,3.41867,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/08/sd2oqbzyq7pj/67d5e528-10f3-41e7-afef-aaa1fc64791b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=AQhC39exr8KIchKVK%2BXcDdcHxOE%3D,0.236818,48796
698339308,PCP.NWam-2023-05-07_19-40.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,7,20,40,sp11,Simple Call,9.17333,9.92,2250,13688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/08/sd2oqbzyq7pj/1e67add2-bc1d-4093-b567-b7b3f090a528.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=wC74KV%2FFmVKSwLKONkbYx2R%2FLD8%3D,0.229157,48796
698339309,PCP.NWam-2023-05-08_14-40.WAV,2023 Panoche Creek Preserve - Corrals NW,2023,5,8,15,40,sp11,Simple Call,30.9227,31.6693,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/05/08/sd2oqbzyq7pj/8fab50d8-80cc-4dee-b597-a7aaf15ca3cf.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740265689&Signature=SnzuD6%2BM8FFpEGHYutKeAfTow4k%3D,0.212764,48796
