site_id,site,recording_id,year,month,day,validated
34485,2022 Baja 1,86989937,2022,4,15,present
34485,2022 Baja 1,86990054,2022,4,16,present
34485,2022 Baja 1,86990091,2022,4,16,present
34485,2022 Baja 1,86990266,2022,4,16,present
34485,2022 Baja 1,86990267,2022,4,16,present
34485,2022 Baja 1,86986488,2022,4,17,present
34485,2022 Baja 1,86990217,2022,4,17,present
34485,2022 Baja 1,86990271,2022,4,17,present
34485,2022 Baja 1,86990310,2022,4,17,present
34485,2022 Baja 1,86990387,2022,4,17,present
34485,2022 Baja 1,86990390,2022,4,17,present
34485,2022 Baja 1,86986474,2022,4,18,present
34485,2022 Baja 1,86986510,2022,4,18,present
34485,2022 Baja 1,86990388,2022,4,18,present
34485,2022 Baja 1,86990399,2022,4,18,present
34485,2022 Baja 1,86990403,2022,4,18,present
34485,2022 Baja 1,86990406,2022,4,18,present
34485,2022 Baja 1,86990407,2022,4,18,present
34485,2022 Baja 1,86990408,2022,4,18,present
34485,2022 Baja 1,86990409,2022,4,18,present
34485,2022 Baja 1,86990422,2022,4,18,present
34485,2022 Baja 1,86990424,2022,4,18,present
34485,2022 Baja 1,86990438,2022,4,18,present
34485,2022 Baja 1,86990456,2022,4,18,present
34485,2022 Baja 1,86990471,2022,4,18,present
34485,2022 Baja 1,86990473,2022,4,18,present
34485,2022 Baja 1,86998340,2022,4,18,present
34485,2022 Baja 1,86990507,2022,4,19,present
34485,2022 Baja 1,86990522,2022,4,19,present
34485,2022 Baja 1,86990530,2022,4,19,present
34485,2022 Baja 1,86990550,2022,4,19,present
34485,2022 Baja 1,86990565,2022,4,19,present
34485,2022 Baja 1,86990573,2022,4,19,present
34485,2022 Baja 1,86990579,2022,4,19,present
34485,2022 Baja 1,86990590,2022,4,19,present
34485,2022 Baja 1,86990597,2022,4,19,present
34485,2022 Baja 1,86986457,2022,4,20,present
34485,2022 Baja 1,86990625,2022,4,20,present
34485,2022 Baja 1,86990626,2022,4,20,present
34485,2022 Baja 1,86990629,2022,4,20,present
34485,2022 Baja 1,86990638,2022,4,20,present
34485,2022 Baja 1,86990649,2022,4,20,present
34485,2022 Baja 1,86990650,2022,4,20,present
34485,2022 Baja 1,86990651,2022,4,20,present
34485,2022 Baja 1,86990655,2022,4,20,present
34485,2022 Baja 1,86990659,2022,4,20,present
34485,2022 Baja 1,86990660,2022,4,20,present
34485,2022 Baja 1,86990665,2022,4,20,present
34485,2022 Baja 1,86990666,2022,4,20,present
34485,2022 Baja 1,86990671,2022,4,20,present
34485,2022 Baja 1,86990683,2022,4,20,present
34485,2022 Baja 1,86990685,2022,4,20,present
34485,2022 Baja 1,86986419,2022,4,21,present
34485,2022 Baja 1,86986440,2022,4,21,present
34485,2022 Baja 1,86990690,2022,4,21,present
34485,2022 Baja 1,86990712,2022,4,21,present
34485,2022 Baja 1,86990714,2022,4,21,present
34485,2022 Baja 1,86990716,2022,4,21,present
34485,2022 Baja 1,86990723,2022,4,21,present
34485,2022 Baja 1,86990745,2022,4,21,present
34485,2022 Baja 1,86990773,2022,4,21,present
34485,2022 Baja 1,86990786,2022,4,21,present
34485,2022 Baja 1,86990804,2022,4,21,present
34485,2022 Baja 1,86990806,2022,4,21,present
34485,2022 Baja 1,86990825,2022,4,21,present
34485,2022 Baja 1,86990827,2022,4,21,present
34485,2022 Baja 1,86990844,2022,4,21,present
34485,2022 Baja 1,86986415,2022,4,22,present
34485,2022 Baja 1,86990756,2022,4,22,present
34485,2022 Baja 1,86990779,2022,4,22,present
34485,2022 Baja 1,86990783,2022,4,22,present
34485,2022 Baja 1,86990787,2022,4,22,present
34485,2022 Baja 1,86990793,2022,4,22,present
34485,2022 Baja 1,86990802,2022,4,22,present
34485,2022 Baja 1,86990807,2022,4,22,present
34485,2022 Baja 1,86990821,2022,4,22,present
34485,2022 Baja 1,86990831,2022,4,22,present
34485,2022 Baja 1,86990909,2022,4,22,present
34485,2022 Baja 1,86990910,2022,4,22,present
34485,2022 Baja 1,86990934,2022,4,22,present
34485,2022 Baja 1,86990951,2022,4,22,present
34485,2022 Baja 1,86990952,2022,4,22,present
34485,2022 Baja 1,86990971,2022,4,22,present
34485,2022 Baja 1,86990988,2022,4,22,present
34485,2022 Baja 1,86990995,2022,4,22,present
34485,2022 Baja 1,86986399,2022,4,23,present
34485,2022 Baja 1,86990843,2022,4,23,present
34485,2022 Baja 1,86990851,2022,4,23,present
34485,2022 Baja 1,86990852,2022,4,23,present
34485,2022 Baja 1,86990870,2022,4,23,present
34485,2022 Baja 1,86990968,2022,4,23,present
34485,2022 Baja 1,86991062,2022,4,23,present
34485,2022 Baja 1,86991064,2022,4,23,present
34485,2022 Baja 1,86991078,2022,4,23,present
34485,2022 Baja 1,86991098,2022,4,23,present
34485,2022 Baja 1,86986401,2022,4,24,present
34485,2022 Baja 1,86991015,2022,4,24,present
34485,2022 Baja 1,86991037,2022,4,24,present
34485,2022 Baja 1,86991043,2022,4,24,present
34485,2022 Baja 1,86991066,2022,4,24,present
34485,2022 Baja 1,86991129,2022,4,24,present
34485,2022 Baja 1,86991042,2022,4,25,present
34485,2022 Baja 1,86991128,2022,4,25,present
34485,2022 Baja 1,86991247,2022,4,25,present
34485,2022 Baja 1,86991136,2022,4,26,present
34485,2022 Baja 1,86991155,2022,4,26,present
34485,2022 Baja 1,86991211,2022,4,26,present
34485,2022 Baja 1,86991213,2022,4,26,present
34485,2022 Baja 1,86991243,2022,4,26,present
34485,2022 Baja 1,86991273,2022,4,26,present
34485,2022 Baja 1,86991279,2022,4,26,present
34485,2022 Baja 1,86991302,2022,4,26,present
34485,2022 Baja 1,86991313,2022,4,26,present
34485,2022 Baja 1,86991464,2022,4,26,present
34485,2022 Baja 1,86991470,2022,4,26,present
34485,2022 Baja 1,86991512,2022,4,26,present
34485,2022 Baja 1,86991268,2022,4,27,present
34485,2022 Baja 1,86991281,2022,4,27,present
34485,2022 Baja 1,86991288,2022,4,27,present
34485,2022 Baja 1,86991293,2022,4,27,present
34485,2022 Baja 1,86991378,2022,4,27,present
34485,2022 Baja 1,86991379,2022,4,27,present
34485,2022 Baja 1,86991380,2022,4,27,present
34485,2022 Baja 1,86991418,2022,4,27,present
34485,2022 Baja 1,86991444,2022,4,27,present
34485,2022 Baja 1,86991586,2022,4,27,present
34485,2022 Baja 1,86986350,2022,4,28,present
34485,2022 Baja 1,86986363,2022,4,28,present
34485,2022 Baja 1,86991409,2022,4,28,present
34485,2022 Baja 1,86991417,2022,4,28,present
34485,2022 Baja 1,86991420,2022,4,28,present
34485,2022 Baja 1,86991423,2022,4,28,present
34485,2022 Baja 1,86991451,2022,4,28,present
34485,2022 Baja 1,86991452,2022,4,28,present
34485,2022 Baja 1,86991465,2022,4,28,present
34485,2022 Baja 1,86991474,2022,4,28,present
34485,2022 Baja 1,86991499,2022,4,28,present
34485,2022 Baja 1,86991532,2022,4,28,present
34485,2022 Baja 1,86991654,2022,4,28,present
34485,2022 Baja 1,86991682,2022,4,28,present
