recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
LV.WTam-2023-04-07_13-20.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,14,20,Agelaius tricolor,Courtship Song,44.73066711,45.66933441,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/07/w58an0pddqnr/98aa9ce0-96bb-4ce7-a627-9bbcec8eacbc.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=aa535efb880002292405c2f716597d196f376ed358fcd3d89249babcd3eaea1f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D98aa9ce0-96bb-4ce7-a627-9bbcec8eacbc.flac&x-id=GetObject,0.458845615,48428
LV.WTam-2023-04-07_14-20.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,15,20,Agelaius tricolor,Courtship Song,24.15999985,25.09866714,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/07/w58an0pddqnr/795a6aa8-3b91-4712-968d-d13fc917fd71.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=be08bd0e865a824f5e4018f0ae0b584c3cd1e9ba9c02d088465a30369f2acaf8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D795a6aa8-3b91-4712-968d-d13fc917fd71.flac&x-id=GetObject,0.611997247,48428
LV.WTam-2023-04-07_15-20.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,16,20,Agelaius tricolor,Courtship Song,28.38933372,29.32799911,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/07/w58an0pddqnr/26ec6ad5-3b45-4540-a519-efbe87086742.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=4de10fd37de0544395e1292f197d65f1e7b0b91f32b8bb41ed04dccb3b940ed3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D26ec6ad5-3b45-4540-a519-efbe87086742.flac&x-id=GetObject,0.562127769,48428
LV.WTam-2023-04-07_17-00.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,18,0,Agelaius tricolor,Courtship Song,18.58666611,19.5253334,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/6e8b2e94-474d-4f62-a626-926ba530eb48.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=fc48fae555e1cccbe39a9cc03c657b0e57da448c9f6e76081670c8a8fb81756f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D6e8b2e94-474d-4f62-a626-926ba530eb48.flac&x-id=GetObject,0.497824073,48428
LV.WTam-2023-04-07_17-20.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,18,20,Agelaius tricolor,Courtship Song,11.91466713,12.85333347,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/0dd22e9c-afd5-43df-ad32-f6ee95f884d6.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=e95ad5d4b43197689672142c3cb1bb5ae78b32b17eb4726565b266d686c0db49&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D0dd22e9c-afd5-43df-ad32-f6ee95f884d6.flac&x-id=GetObject,0.557434738,48428
LV.WTam-2023-04-07_18-20.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,19,20,Agelaius tricolor,Courtship Song,16.13866615,17.07733345,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/ae6d5eef-b952-43ec-80e2-09bd4074c454.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=9a9b58fc119f30ff6e3847f9afe65a4555c84c2964e4918d2e5173d5049be029&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dae6d5eef-b952-43ec-80e2-09bd4074c454.flac&x-id=GetObject,0.370311886,48428
LV.WTam-2023-04-07_18-40.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,19,40,Agelaius tricolor,Courtship Song,17.44533348,18.38400078,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/3e1aff38-5dfe-4cce-8c97-12e37ddc0f0f.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=ed7bb7b293b97aa31dcc4c447d0b7a52a23caf9bf27481e7d297c5ed26bd23be&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D3e1aff38-5dfe-4cce-8c97-12e37ddc0f0f.flac&x-id=GetObject,0.498499215,48428
LV.WTam-2023-04-07_19-00.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,20,0,Agelaius tricolor,Courtship Song,34.83733368,35.77600098,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/ac3a27c8-d610-44ad-830c-976c461fd53e.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=8cae4d8cf8959dc8e0e4bd49b7f2fd2e2cf44591dc51037ce2c06274c6836c77&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dac3a27c8-d610-44ad-830c-976c461fd53e.flac&x-id=GetObject,0.426579744,48428
LV.WTam-2023-04-07_19-20.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,20,20,Agelaius tricolor,Courtship Song,48.43199921,49.3706665,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/365bb868-ee30-4b52-9d9c-d7f64381b184.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=b6c043c979209ece1dc478c2cc0295d8e85534ae01dd7c09bb9466e75cd420ed&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D365bb868-ee30-4b52-9d9c-d7f64381b184.flac&x-id=GetObject,0.40907371,48428
LV.WTam-2023-04-07_19-40.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,7,20,40,Agelaius tricolor,Courtship Song,15.45066643,16.38933372,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/5f73df96-4854-48e5-b617-7b7743dd73d6.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=9ab121d2fb3a0ab6fb9367e6b1c2108cc53b98c4c970d24b4a9b6ac4dbd4ec1c&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5f73df96-4854-48e5-b617-7b7743dd73d6.flac&x-id=GetObject,0.469032109,48428
LV.WTam-2023-04-08_06-20.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,8,7,20,Agelaius tricolor,Courtship Song,20.17066574,21.10933304,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/0984cbb5-8060-494f-8dde-f5dddaf1668c.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=058d48485e29d4697a223936c94ffcbf8677af63a0357c397e1ebbba113b5233&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D0984cbb5-8060-494f-8dde-f5dddaf1668c.flac&x-id=GetObject,0.329021871,48428
LV.WTam-2023-04-08_06-40.WAV,2023 Los Vaqueros - Walnut Trail Marsh,2023,4,8,7,40,Agelaius tricolor,Courtship Song,26.97066689,27.90933418,94,8719,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/08/w58an0pddqnr/226842b7-f4dd-4e1d-b96a-52fbaa8ad6df.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002217Z&X-Amz-Expires=604800&X-Amz-Signature=7d091be1d4288f13a9bcc7558bd99093535e7fc9a0721faee1b674f0986efa0f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D226842b7-f4dd-4e1d-b96a-52fbaa8ad6df.flac&x-id=GetObject,0.332239866,48428
