recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
LFC.Eam-2023-04-27_17-20.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,27,18,20,Agelaius tricolor,Alternative Song 2,15.72799969,16.13333321,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/28/dtu1murbispj/8318caf2-36fd-4d61-9a47-c2ce243429e9.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=d85c426e7a694a57e50c7e38734a1519989fd591f2c0f29d67df19ad98d3f00f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D8318caf2-36fd-4d61-9a47-c2ce243429e9.flac&x-id=GetObject,0.318637252,48459
LFC.Eam-2023-04-28_11-40.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,28,12,40,Agelaius tricolor,Alternative Song 2,19.63199997,20.03733253,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/28/dtu1murbispj/12519d18-1a2d-4f03-91f0-11872a09593e.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=20ed14b6e90f2cef2e71fb811e776718708a60a06ec2ddea904af21fddc9a22d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D12519d18-1a2d-4f03-91f0-11872a09593e.flac&x-id=GetObject,0.221252605,48459
LFC.Eam-2023-04-28_13-00.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,28,14,0,Agelaius tricolor,Alternative Song 2,6.410666466,6.815999985,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/28/dtu1murbispj/c7b709a7-05d7-47d2-bd28-35c605965899.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=cf9f2f25aafc2d410c883d9b8536d1b360f9130070bd3781ef6b8e28bffb4ba8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dc7b709a7-05d7-47d2-bd28-35c605965899.flac&x-id=GetObject,0.219096214,48459
LFC.Eam-2023-04-28_13-20.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,28,14,20,Agelaius tricolor,Alternative Song 2,10.97066689,11.3760004,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/28/dtu1murbispj/07c93350-a30f-425f-8e64-d358f9567cbe.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=2e81ce57017de24e7c93e9e700fe5d2ed7ef30a8e493a6be20f1704192121041&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D07c93350-a30f-425f-8e64-d358f9567cbe.flac&x-id=GetObject,0.203935519,48459
LFC.Eam-2023-04-28_14-20.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,28,15,20,Agelaius tricolor,Alternative Song 2,44.21333313,44.6186676,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/28/dtu1murbispj/e1ebad2e-c365-43a5-b7af-6f1c51811a74.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=90bd6ab374a33c9bcd4acb16cef4a1b396e0115234f218ed687c36b30e374bde&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De1ebad2e-c365-43a5-b7af-6f1c51811a74.flac&x-id=GetObject,0.230849639,48459
LFC.Eam-2023-04-28_16-40.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,28,17,40,Agelaius tricolor,Alternative Song 2,33.59999847,34.00533295,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/29/dtu1murbispj/a061edb0-48df-4a06-a08b-387abc9b3345.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=2644d52a4414b196dad6e6317ba60eb21994a9066da08ede782256614d5f607d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Da061edb0-48df-4a06-a08b-387abc9b3345.flac&x-id=GetObject,0.222945094,48459
LFC.Eam-2023-04-29_12-40.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,29,13,40,Agelaius tricolor,Alternative Song 2,55.10933304,55.51466751,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/29/dtu1murbispj/04ed714d-1427-425f-8ef0-842d77f66cf6.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=8e41d17c92f934999ed1d4f6a2e59a15c9947c4bf2524d8f39108af6c684a451&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D04ed714d-1427-425f-8ef0-842d77f66cf6.flac&x-id=GetObject,0.28631717,48459
LFC.Eam-2023-04-29_13-00.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,29,14,0,Agelaius tricolor,Alternative Song 2,10.34666634,10.75199986,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/29/dtu1murbispj/df945c65-44a4-4150-8122-046d367f7917.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=6b56fa6fd9e9d96a9237520571d3944f0f9c62396e5a562efdf5d648d1e0a2dd&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Ddf945c65-44a4-4150-8122-046d367f7917.flac&x-id=GetObject,0.285090923,48459
LFC.Eam-2023-04-29_13-20.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,29,14,20,Agelaius tricolor,Alternative Song 2,47.43466568,47.84000015,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/29/dtu1murbispj/46eee982-760d-4683-954c-027e9e8269a8.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=27df2a67473f5acc34599da0cb96e9497a710db2dd86443dbcbeaf8ddcabe90e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D46eee982-760d-4683-954c-027e9e8269a8.flac&x-id=GetObject,0.267269611,48459
LFC.Eam-2023-04-29_14-00.WAV,2023 Laguna Fry Confluence - 45 Sump,2023,4,29,15,0,Agelaius tricolor,Alternative Song 2,8.053333282,8.458666801,656,7406,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/04/29/dtu1murbispj/d97858f8-df30-4217-8e90-345dc5a7bb30.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T002439Z&X-Amz-Expires=604800&X-Amz-Signature=0bbdd154c4e772c4c4525dacb0b4e3e96023583b20edd614a6611cab06750e6e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd97858f8-df30-4217-8e90-345dc5a7bb30.flac&x-id=GetObject,0.329143912,48459
