site_id,site,recording_id,year,month,day,validated
34078,2022 Creed Road,85241310,2022,4,19,present
34078,2022 Creed Road,85241450,2022,4,19,present
34078,2022 Creed Road,85241404,2022,4,20,present
34078,2022 Creed Road,85241415,2022,4,20,present
34078,2022 Creed Road,85241556,2022,4,20,present
34078,2022 Creed Road,85241574,2022,4,20,present
34078,2022 Creed Road,85241655,2022,4,20,present
34078,2022 Creed Road,85241520,2022,4,21,present
34078,2022 Creed Road,85241533,2022,4,21,present
34078,2022 Creed Road,85241548,2022,4,21,present
34078,2022 Creed Road,85241549,2022,4,21,present
34078,2022 Creed Road,85241562,2022,4,21,present
34078,2022 Creed Road,85241588,2022,4,21,present
34078,2022 Creed Road,85241590,2022,4,21,present
34078,2022 Creed Road,85241591,2022,4,21,present
34078,2022 Creed Road,85241617,2022,4,21,present
34078,2022 Creed Road,85241647,2022,4,21,present
34078,2022 Creed Road,85241757,2022,4,21,present
34078,2022 Creed Road,85241790,2022,4,21,present
34078,2022 Creed Road,85241798,2022,4,21,present
34078,2022 Creed Road,85241879,2022,4,21,present
34078,2022 Creed Road,85241913,2022,4,21,present
34078,2022 Creed Road,85241699,2022,4,22,present
34078,2022 Creed Road,85241723,2022,4,22,present
34078,2022 Creed Road,85241744,2022,4,22,present
34078,2022 Creed Road,85241789,2022,4,22,present
34078,2022 Creed Road,85241807,2022,4,22,present
34078,2022 Creed Road,85241919,2022,4,22,present
34078,2022 Creed Road,85241960,2022,4,22,present
34078,2022 Creed Road,85241968,2022,4,22,present
34078,2022 Creed Road,85242004,2022,4,22,present
34078,2022 Creed Road,85242099,2022,4,22,present
34078,2022 Creed Road,85242151,2022,4,22,present
34078,2022 Creed Road,85242160,2022,4,22,present
34078,2022 Creed Road,85242171,2022,4,22,present
34078,2022 Creed Road,85241803,2022,4,23,present
34078,2022 Creed Road,85241852,2022,4,23,present
34078,2022 Creed Road,85241920,2022,4,23,present
34078,2022 Creed Road,85241954,2022,4,23,present
34078,2022 Creed Road,85241962,2022,4,23,present
34078,2022 Creed Road,85241965,2022,4,23,present
34078,2022 Creed Road,85241994,2022,4,23,present
34078,2022 Creed Road,85241999,2022,4,23,present
34078,2022 Creed Road,85242028,2022,4,23,present
34078,2022 Creed Road,85242036,2022,4,23,present
34078,2022 Creed Road,85242051,2022,4,23,present
34078,2022 Creed Road,85242075,2022,4,23,present
34078,2022 Creed Road,85242118,2022,4,23,present
34078,2022 Creed Road,85242123,2022,4,23,present
34078,2022 Creed Road,85242144,2022,4,23,present
34078,2022 Creed Road,85242145,2022,4,23,present
34078,2022 Creed Road,85242242,2022,4,23,present
34078,2022 Creed Road,85242278,2022,4,23,present
34078,2022 Creed Road,85242323,2022,4,23,present
34078,2022 Creed Road,85242328,2022,4,23,present
34078,2022 Creed Road,85242333,2022,4,23,present
34078,2022 Creed Road,85242349,2022,4,23,present
34078,2022 Creed Road,85242355,2022,4,23,present
34078,2022 Creed Road,85242364,2022,4,23,present
34078,2022 Creed Road,85242374,2022,4,23,present
34078,2022 Creed Road,85242101,2022,4,24,present
34078,2022 Creed Road,85242109,2022,4,24,present
34078,2022 Creed Road,85242113,2022,4,24,present
34078,2022 Creed Road,85242128,2022,4,24,present
34078,2022 Creed Road,85242130,2022,4,24,present
34078,2022 Creed Road,85242163,2022,4,24,present
34078,2022 Creed Road,85242185,2022,4,24,present
34078,2022 Creed Road,85242191,2022,4,24,present
34078,2022 Creed Road,85242199,2022,4,24,present
34078,2022 Creed Road,85242200,2022,4,24,present
34078,2022 Creed Road,85242205,2022,4,24,present
34078,2022 Creed Road,85242208,2022,4,24,present
34078,2022 Creed Road,85242226,2022,4,24,present
34078,2022 Creed Road,85242227,2022,4,24,present
34078,2022 Creed Road,85242238,2022,4,24,present
34078,2022 Creed Road,85242243,2022,4,24,present
34078,2022 Creed Road,85242251,2022,4,24,present
34078,2022 Creed Road,85242252,2022,4,24,present
34078,2022 Creed Road,85242266,2022,4,24,present
34078,2022 Creed Road,85242270,2022,4,24,present
34078,2022 Creed Road,85242284,2022,4,24,present
34078,2022 Creed Road,85242292,2022,4,24,present
34078,2022 Creed Road,85242305,2022,4,24,present
34078,2022 Creed Road,85242351,2022,4,24,present
34078,2022 Creed Road,85242519,2022,4,24,present
34078,2022 Creed Road,85242521,2022,4,24,present
34078,2022 Creed Road,85242535,2022,4,24,present
34078,2022 Creed Road,85242592,2022,4,24,present
34078,2022 Creed Road,85242600,2022,4,24,present
34078,2022 Creed Road,85242609,2022,4,24,present
34078,2022 Creed Road,85242366,2022,4,25,present
34078,2022 Creed Road,85242386,2022,4,25,present
34078,2022 Creed Road,85242387,2022,4,25,present
34078,2022 Creed Road,85242389,2022,4,25,present
34078,2022 Creed Road,85242391,2022,4,25,present
34078,2022 Creed Road,85242393,2022,4,25,present
34078,2022 Creed Road,85242404,2022,4,25,present
34078,2022 Creed Road,85242406,2022,4,25,present
34078,2022 Creed Road,85242407,2022,4,25,present
34078,2022 Creed Road,85242414,2022,4,25,present
34078,2022 Creed Road,85242416,2022,4,25,present
34078,2022 Creed Road,85242421,2022,4,25,present
34078,2022 Creed Road,85242426,2022,4,25,present
34078,2022 Creed Road,85242427,2022,4,25,present
34078,2022 Creed Road,85242432,2022,4,25,present
34078,2022 Creed Road,85242444,2022,4,25,present
34078,2022 Creed Road,85242447,2022,4,25,present
34078,2022 Creed Road,85242454,2022,4,25,present
34078,2022 Creed Road,85242462,2022,4,25,present
34078,2022 Creed Road,85242470,2022,4,25,present
34078,2022 Creed Road,85242473,2022,4,25,present
34078,2022 Creed Road,85242493,2022,4,25,present
34078,2022 Creed Road,85242549,2022,4,25,present
34078,2022 Creed Road,85242697,2022,4,25,present
34078,2022 Creed Road,85242699,2022,4,25,present
34078,2022 Creed Road,85242718,2022,4,25,present
34078,2022 Creed Road,85242720,2022,4,25,present
34078,2022 Creed Road,85242757,2022,4,25,present
34078,2022 Creed Road,85242769,2022,4,25,present
34078,2022 Creed Road,85242805,2022,4,25,present
34078,2022 Creed Road,85242528,2022,4,26,present
34078,2022 Creed Road,85242544,2022,4,26,present
34078,2022 Creed Road,85242560,2022,4,26,present
34078,2022 Creed Road,85242562,2022,4,26,present
34078,2022 Creed Road,85242606,2022,4,26,present
34078,2022 Creed Road,85242610,2022,4,26,present
34078,2022 Creed Road,85242616,2022,4,26,present
34078,2022 Creed Road,85242623,2022,4,26,present
34078,2022 Creed Road,85242629,2022,4,26,present
34078,2022 Creed Road,85242632,2022,4,26,present
34078,2022 Creed Road,85242633,2022,4,26,present
34078,2022 Creed Road,85242635,2022,4,26,present
34078,2022 Creed Road,85242639,2022,4,26,present
34078,2022 Creed Road,85242644,2022,4,26,present
34078,2022 Creed Road,85242655,2022,4,26,present
34078,2022 Creed Road,85242658,2022,4,26,present
34078,2022 Creed Road,85242687,2022,4,26,present
34078,2022 Creed Road,85242689,2022,4,26,present
34078,2022 Creed Road,85242698,2022,4,26,present
34078,2022 Creed Road,85242705,2022,4,26,present
34078,2022 Creed Road,85242725,2022,4,26,present
34078,2022 Creed Road,85242738,2022,4,26,present
34078,2022 Creed Road,85242741,2022,4,26,present
34078,2022 Creed Road,85242908,2022,4,26,present
34078,2022 Creed Road,85242911,2022,4,26,present
34078,2022 Creed Road,85242920,2022,4,26,present
34078,2022 Creed Road,85242923,2022,4,26,present
34078,2022 Creed Road,85242940,2022,4,26,present
34078,2022 Creed Road,85242942,2022,4,26,present
34078,2022 Creed Road,85242943,2022,4,26,present
34078,2022 Creed Road,85242956,2022,4,26,present
34078,2022 Creed Road,85242957,2022,4,26,present
34078,2022 Creed Road,85242981,2022,4,26,present
34078,2022 Creed Road,85243007,2022,4,26,present
34078,2022 Creed Road,85243019,2022,4,26,present
34078,2022 Creed Road,85244070,2022,4,26,present
34078,2022 Creed Road,85242795,2022,4,27,present
34078,2022 Creed Road,85242802,2022,4,27,present
34078,2022 Creed Road,85242807,2022,4,27,present
34078,2022 Creed Road,85242819,2022,4,27,present
34078,2022 Creed Road,85242820,2022,4,27,present
34078,2022 Creed Road,85242821,2022,4,27,present
34078,2022 Creed Road,85242824,2022,4,27,present
34078,2022 Creed Road,85242825,2022,4,27,present
34078,2022 Creed Road,85242827,2022,4,27,present
34078,2022 Creed Road,85242834,2022,4,27,present
34078,2022 Creed Road,85242836,2022,4,27,present
34078,2022 Creed Road,85242844,2022,4,27,present
34078,2022 Creed Road,85242846,2022,4,27,present
34078,2022 Creed Road,85242851,2022,4,27,present
34078,2022 Creed Road,85242856,2022,4,27,present
34078,2022 Creed Road,85242857,2022,4,27,present
34078,2022 Creed Road,85242869,2022,4,27,present
34078,2022 Creed Road,85242884,2022,4,27,present
34078,2022 Creed Road,85242886,2022,4,27,present
34078,2022 Creed Road,85242891,2022,4,27,present
34078,2022 Creed Road,85242910,2022,4,27,present
34078,2022 Creed Road,85242914,2022,4,27,present
34078,2022 Creed Road,85242916,2022,4,27,present
