site_id,site,recording_id,year,month,day,validated
4639,2019 Leisure Town,7086566,2019,6,10,present
4639,2019 Leisure Town,11178448,2019,6,12,present
4639,2019 Leisure Town,11178457,2019,6,12,present
4639,2019 Leisure Town,7086521,2019,6,12,present
4639,2019 Leisure Town,7086524,2019,6,12,present
4639,2019 Leisure Town,7086424,2019,6,16,present
4639,2019 Leisure Town,11178818,2019,6,17,present
4639,2019 Leisure Town,11178828,2019,6,17,present
4639,2019 Leisure Town,11178832,2019,6,17,present
4639,2019 Leisure Town,11178842,2019,6,17,present
4639,2019 Leisure Town,7086402,2019,6,17,present
4639,2019 Leisure Town,7086406,2019,6,17,present
4639,2019 Leisure Town,11178890,2019,6,18,present
4639,2019 Leisure Town,11178892,2019,6,18,present
4639,2019 Leisure Town,11178900,2019,6,18,present
4639,2019 Leisure Town,11178905,2019,6,18,present
4639,2019 Leisure Town,7086383,2019,6,18,present
4639,2019 Leisure Town,11179058,2019,6,20,present
4639,2019 Leisure Town,7087053,2019,6,20,present
4639,2019 Leisure Town,11179127,2019,6,21,present
4639,2019 Leisure Town,11179131,2019,6,21,present
4639,2019 Leisure Town,11179159,2019,6,21,present
4639,2019 Leisure Town,7087018,2019,6,21,present
4639,2019 Leisure Town,7087019,2019,6,21,present
4639,2019 Leisure Town,7087024,2019,6,21,present
4639,2019 Leisure Town,7087029,2019,6,21,present
4639,2019 Leisure Town,11179211,2019,6,22,present
4639,2019 Leisure Town,11179751,2019,6,28,present
4639,2019 Leisure Town,11179823,2019,6,29,present
