filename,site,day,month,year,hour,date,val<Agelaius tricolor/Alternative Song 2>,val<Agelaius tricolor/Alternative Song>,val<Agelaius tricolor/Common Song>,val<Agelaius tricolor/Courtship Song>
HLam-2019-04-20_12-00.flac,2019 Hay Landfill AM,20,04,19,12:00:00,2019/04/20,1,0,1,0
HLam-2019-04-08_12-00.flac,2019 Hay Landfill AM,08,04,19,12:00:00,2019/04/08,0,0,5,1
HLam-2019-04-08_11-01.flac,2019 Hay Landfill AM,08,04,19,11:01:00,2019/04/08,0,0,6,1
HLam-2019-04-08_10-02.flac,2019 Hay Landfill AM,08,04,19,10:02:00,2019/04/08,0,0,5,1
HLam-2019-04-21_19-17.flac,2019 Hay Landfill AM,21,04,19,19:17:00,2019/04/21,1,0,8,0
HLam-2019-04-21_18-18.flac,2019 Hay Landfill AM,21,04,19,18:18:00,2019/04/21,1,0,0,0
HLam-2019-04-21_16-16.flac,2019 Hay Landfill AM,21,04,19,16:16:00,2019/04/21,6,0,0,0
HLam-2019-04-21_15-17.flac,2019 Hay Landfill AM,21,04,19,15:17:00,2019/04/21,1,0,0,0
HLam-2019-04-21_14-18.flac,2019 Hay Landfill AM,21,04,19,14:18:00,2019/04/21,1,0,0,0
HLam-2019-04-21_13-19.flac,2019 Hay Landfill AM,21,04,19,13:19:00,2019/04/21,1,0,0,0
HLam-2019-04-20_19-17.flac,2019 Hay Landfill AM,20,04,19,19:17:00,2019/04/20,1,0,1,0
HLam-2019-04-20_18-18.flac,2019 Hay Landfill AM,20,04,19,18:18:00,2019/04/20,0,0,0,0
HLam-2019-04-20_17-19.flac,2019 Hay Landfill AM,20,04,19,17:19:00,2019/04/20,1,0,0,0
HLam-2019-04-20_16-16.flac,2019 Hay Landfill AM,20,04,19,16:16:00,2019/04/20,0,0,0,0
HLam-2019-04-20_15-17.flac,2019 Hay Landfill AM,20,04,19,15:17:00,2019/04/20,0,0,0,0
HLam-2019-04-20_14-18.flac,2019 Hay Landfill AM,20,04,19,14:18:00,2019/04/20,1,0,0,0
HLam-2019-04-20_13-19.flac,2019 Hay Landfill AM,20,04,19,13:19:00,2019/04/20,1,0,0,0
HLam-2019-04-19_19-17.flac,2019 Hay Landfill AM,19,04,19,19:17:00,2019/04/19,1,0,0,0
HLam-2019-04-19_18-18.flac,2019 Hay Landfill AM,19,04,19,18:18:00,2019/04/19,1,0,0,0
HLam-2019-04-19_17-19.flac,2019 Hay Landfill AM,19,04,19,17:19:00,2019/04/19,1,0,0,0
HLam-2019-04-19_16-16.flac,2019 Hay Landfill AM,19,04,19,16:16:00,2019/04/19,3,0,1,0
HLam-2019-04-19_15-17.flac,2019 Hay Landfill AM,19,04,19,15:17:00,2019/04/19,2,0,0,0
HLam-2019-04-19_14-18.flac,2019 Hay Landfill AM,19,04,19,14:18:00,2019/04/19,2,0,1,0
HLam-2019-04-19_13-19.flac,2019 Hay Landfill AM,19,04,19,13:19:00,2019/04/19,1,0,1,0
HLam-2019-04-18_19-17.flac,2019 Hay Landfill AM,18,04,19,19:17:00,2019/04/18,1,0,1,0
HLam-2019-04-18_18-18.flac,2019 Hay Landfill AM,18,04,19,18:18:00,2019/04/18,4,0,1,0
HLam-2019-04-18_17-19.flac,2019 Hay Landfill AM,18,04,19,17:19:00,2019/04/18,2,0,1,0
HLam-2019-04-18_16-16.flac,2019 Hay Landfill AM,18,04,19,16:16:00,2019/04/18,1,0,0,0
HLam-2019-04-18_15-17.flac,2019 Hay Landfill AM,18,04,19,15:17:00,2019/04/18,1,0,0,0
HLam-2019-04-18_14-18.flac,2019 Hay Landfill AM,18,04,19,14:18:00,2019/04/18,1,0,0,0
HLam-2019-04-18_13-19.flac,2019 Hay Landfill AM,18,04,19,13:19:00,2019/04/18,0,0,0,0
HLam-2019-04-17_19-17.flac,2019 Hay Landfill AM,17,04,19,19:17:00,2019/04/17,2,0,1,0
HLam-2019-04-17_18-18.flac,2019 Hay Landfill AM,17,04,19,18:18:00,2019/04/17,1,0,2,0
HLam-2019-04-17_17-19.flac,2019 Hay Landfill AM,17,04,19,17:19:00,2019/04/17,1,0,1,0
HLam-2019-04-17_16-16.flac,2019 Hay Landfill AM,17,04,19,16:16:00,2019/04/17,1,0,2,0
HLam-2019-04-17_15-17.flac,2019 Hay Landfill AM,17,04,19,15:17:00,2019/04/17,1,0,3,0
HLam-2019-04-17_14-18.flac,2019 Hay Landfill AM,17,04,19,14:18:00,2019/04/17,0,0,1,0
HLam-2019-04-17_13-19.flac,2019 Hay Landfill AM,17,04,19,13:19:00,2019/04/17,1,0,1,0
HLam-2019-04-16_19-17.flac,2019 Hay Landfill AM,16,04,19,19:17:00,2019/04/16,1,0,4,1
HLam-2019-04-16_18-18.flac,2019 Hay Landfill AM,16,04,19,18:18:00,2019/04/16,2,0,7,0
HLam-2019-04-16_17-19.flac,2019 Hay Landfill AM,16,04,19,17:19:00,2019/04/16,1,0,6,0
HLam-2019-04-16_16-16.flac,2019 Hay Landfill AM,16,04,19,16:16:00,2019/04/16,1,0,3,0
HLam-2019-04-16_15-17.flac,2019 Hay Landfill AM,16,04,19,15:17:00,2019/04/16,1,0,3,0
HLam-2019-04-16_14-18.flac,2019 Hay Landfill AM,16,04,19,14:18:00,2019/04/16,0,0,3,0
HLam-2019-04-16_13-19.flac,2019 Hay Landfill AM,16,04,19,13:19:00,2019/04/16,1,0,1,0
HLam-2019-04-15_19-17.flac,2019 Hay Landfill AM,15,04,19,19:17:00,2019/04/15,1,0,6,1
HLam-2019-04-15_18-18.flac,2019 Hay Landfill AM,15,04,19,18:18:00,2019/04/15,1,0,5,1
HLam-2019-04-15_17-19.flac,2019 Hay Landfill AM,15,04,19,17:19:00,2019/04/15,0,0,5,0
HLam-2019-04-15_16-16.flac,2019 Hay Landfill AM,15,04,19,16:16:00,2019/04/15,0,0,7,1
HLam-2019-04-15_15-17.flac,2019 Hay Landfill AM,15,04,19,15:17:00,2019/04/15,1,0,6,0
HLam-2019-04-15_14-18.flac,2019 Hay Landfill AM,15,04,19,14:18:00,2019/04/15,1,0,4,1
HLam-2019-04-15_13-19.flac,2019 Hay Landfill AM,15,04,19,13:19:00,2019/04/15,0,0,6,1
HLam-2019-04-14_19-17.flac,2019 Hay Landfill AM,14,04,19,19:17:00,2019/04/14,1,0,5,1
HLam-2019-04-14_18-18.flac,2019 Hay Landfill AM,14,04,19,18:18:00,2019/04/14,1,0,6,1
HLam-2019-04-14_17-19.flac,2019 Hay Landfill AM,14,04,19,17:19:00,2019/04/14,0,0,3,0
HLam-2019-04-14_16-16.flac,2019 Hay Landfill AM,14,04,19,16:16:00,2019/04/14,0,0,1,0
HLam-2019-04-14_15-17.flac,2019 Hay Landfill AM,14,04,19,15:17:00,2019/04/14,0,0,2,0
HLam-2019-04-14_14-18.flac,2019 Hay Landfill AM,14,04,19,14:18:00,2019/04/14,0,0,6,0
HLam-2019-04-13_19-17.flac,2019 Hay Landfill AM,13,04,19,19:17:00,2019/04/13,0,0,6,1
HLam-2019-04-13_18-18.flac,2019 Hay Landfill AM,13,04,19,18:18:00,2019/04/13,0,0,4,1
HLam-2019-04-13_17-19.flac,2019 Hay Landfill AM,13,04,19,17:19:00,2019/04/13,0,0,8,1
HLam-2019-04-13_16-16.flac,2019 Hay Landfill AM,13,04,19,16:16:00,2019/04/13,0,0,6,1
HLam-2019-04-13_15-17.flac,2019 Hay Landfill AM,13,04,19,15:17:00,2019/04/13,1,0,6,0
HLam-2019-04-13_14-18.flac,2019 Hay Landfill AM,13,04,19,14:18:00,2019/04/13,0,0,9,0
HLam-2019-04-13_13-19.flac,2019 Hay Landfill AM,13,04,19,13:19:00,2019/04/13,1,0,3,1
HLam-2019-04-12_19-17.flac,2019 Hay Landfill AM,12,04,19,19:17:00,2019/04/12,0,0,2,1
HLam-2019-04-12_18-18.flac,2019 Hay Landfill AM,12,04,19,18:18:00,2019/04/12,0,0,1,1
HLam-2019-04-12_17-19.flac,2019 Hay Landfill AM,12,04,19,17:19:00,2019/04/12,1,0,4,1
HLam-2019-04-12_16-16.flac,2019 Hay Landfill AM,12,04,19,16:16:00,2019/04/12,1,0,2,0
HLam-2019-04-12_15-17.flac,2019 Hay Landfill AM,12,04,19,15:17:00,2019/04/12,0,0,3,0
HLam-2019-04-12_14-18.flac,2019 Hay Landfill AM,12,04,19,14:18:00,2019/04/12,0,0,4,0
HLam-2019-04-12_13-19.flac,2019 Hay Landfill AM,12,04,19,13:19:00,2019/04/12,0,0,1,0
HLam-2019-04-11_19-17.flac,2019 Hay Landfill AM,11,04,19,19:17:00,2019/04/11,0,0,1,1
HLam-2019-04-11_18-18.flac,2019 Hay Landfill AM,11,04,19,18:18:00,2019/04/11,0,0,7,1
HLam-2019-04-11_17-19.flac,2019 Hay Landfill AM,11,04,19,17:19:00,2019/04/11,0,0,8,0
HLam-2019-04-11_16-16.flac,2019 Hay Landfill AM,11,04,19,16:16:00,2019/04/11,0,0,5,1
HLam-2019-04-11_15-17.flac,2019 Hay Landfill AM,11,04,19,15:17:00,2019/04/11,0,0,3,0
HLam-2019-04-11_14-18.flac,2019 Hay Landfill AM,11,04,19,14:18:00,2019/04/11,1,0,11,0
HLam-2019-04-11_13-19.flac,2019 Hay Landfill AM,11,04,19,13:19:00,2019/04/11,1,0,5,1
HLam-2019-04-10_19-17.flac,2019 Hay Landfill AM,10,04,19,19:17:00,2019/04/10,0,0,2,1
HLam-2019-04-10_18-18.flac,2019 Hay Landfill AM,10,04,19,18:18:00,2019/04/10,0,0,6,1
HLam-2019-04-10_17-19.flac,2019 Hay Landfill AM,10,04,19,17:19:00,2019/04/10,0,0,4,1
HLam-2019-04-10_16-16.flac,2019 Hay Landfill AM,10,04,19,16:16:00,2019/04/10,0,0,4,1
HLam-2019-04-10_15-17.flac,2019 Hay Landfill AM,10,04,19,15:17:00,2019/04/10,0,0,4,0
HLam-2019-04-10_14-18.flac,2019 Hay Landfill AM,10,04,19,14:18:00,2019/04/10,0,0,1,1
HLam-2019-04-10_13-19.flac,2019 Hay Landfill AM,10,04,19,13:19:00,2019/04/10,1,0,3,0
HLam-2019-04-09_19-17.flac,2019 Hay Landfill AM,09,04,19,19:17:00,2019/04/09,0,0,8,1
HLam-2019-04-09_18-18.flac,2019 Hay Landfill AM,09,04,19,18:18:00,2019/04/09,0,0,1,1
HLam-2019-04-09_17-19.flac,2019 Hay Landfill AM,09,04,19,17:19:00,2019/04/09,0,0,2,0
HLam-2019-04-09_16-16.flac,2019 Hay Landfill AM,09,04,19,16:16:00,2019/04/09,1,0,1,0
HLam-2019-04-09_15-17.flac,2019 Hay Landfill AM,09,04,19,15:17:00,2019/04/09,0,0,5,0
HLam-2019-04-09_14-18.flac,2019 Hay Landfill AM,09,04,19,14:18:00,2019/04/09,1,0,1,0
HLam-2019-04-09_13-19.flac,2019 Hay Landfill AM,09,04,19,13:19:00,2019/04/09,0,0,7,0
HLam-2019-04-08_19-17.flac,2019 Hay Landfill AM,08,04,19,19:17:00,2019/04/08,0,0,1,1
HLam-2019-04-08_18-18.flac,2019 Hay Landfill AM,08,04,19,18:18:00,2019/04/08,0,0,4,1
HLam-2019-04-08_17-19.flac,2019 Hay Landfill AM,08,04,19,17:19:00,2019/04/08,0,0,3,1
HLam-2019-04-08_16-16.flac,2019 Hay Landfill AM,08,04,19,16:16:00,2019/04/08,0,0,7,1
HLam-2019-04-08_15-17.flac,2019 Hay Landfill AM,08,04,19,15:17:00,2019/04/08,0,0,7,0
HLam-2019-04-08_14-18.flac,2019 Hay Landfill AM,08,04,19,14:18:00,2019/04/08,0,0,3,0
HLam-2019-04-08_13-19.flac,2019 Hay Landfill AM,08,04,19,13:19:00,2019/04/08,0,0,9,1
HLam-2019-04-27_07-05.flac,2019 Hay Landfill AM,27,04,19,07:05:00,2019/04/27,1,0,2,0
HLam-2019-04-26_19-17.flac,2019 Hay Landfill AM,26,04,19,19:17:00,2019/04/26,1,0,7,0
HLam-2019-04-26_18-18.flac,2019 Hay Landfill AM,26,04,19,18:18:00,2019/04/26,1,0,5,0
HLam-2019-04-26_17-19.flac,2019 Hay Landfill AM,26,04,19,17:19:00,2019/04/26,1,0,3,0
HLam-2019-04-26_16-16.flac,2019 Hay Landfill AM,26,04,19,16:16:00,2019/04/26,0,1,6,0
