id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
957592031,SLPam-2024-04-28_12-00.WAV,2024 Ohlone - Santa Lucia Preserve,2024,4,28,12,0,sp11,Simple Call,45.424,46.1707,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/28/1o6ip7jvviai/04951999-0217-4dc0-b2eb-333eeb723a04.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=nDO3DW7gt5jiHk4E9wi2pgBrsc4%3D,0.221223,63049
957592032,SLPam-2024-04-29_20-40.WAV,2024 Ohlone - Santa Lucia Preserve,2024,4,29,20,40,sp11,Simple Call,25.184,25.9307,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/30/1o6ip7jvviai/3fb59171-3025-4fbf-be7f-96e676bf7b73.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=%2BvKcCLUKvThHpKuga8lzPBr6SXE%3D,0.22774,63049
957592033,SLPam-2024-05-07_22-40.WAV,2024 Ohlone - Santa Lucia Preserve,2024,5,7,22,40,sp11,Simple Call,14.368,15.1147,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/08/1o6ip7jvviai/cf50185a-e203-4d18-a2b5-86ac5a2e4d6f.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=HG6UNj5Maq5LEQ36dCbb5dsQFUQ%3D,0.200227,63049
957592034,SLPam-2024-05-06_13-20.WAV,2024 Ohlone - Santa Lucia Preserve,2024,5,6,13,20,sp11,Simple Call,8.45867,9.20533,2250,13688,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/06/1o6ip7jvviai/1e266d85-dc58-41df-897f-2e538787d4b4.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=0XZ29Uxqox59ltnOsMvic3S%2FvLc%3D,0.220252,63049
957592035,SLPam-2024-05-07_06-00.WAV,2024 Ohlone - Santa Lucia Preserve,2024,5,7,6,0,sp11,Simple Call,14.9067,15.6533,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/07/1o6ip7jvviai/0ccb7595-417e-48b9-a24b-c4b59e239c23.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=j2ZWTlW5JaL7CokRUMZXxrDUgaY%3D,0.331214,63049
957592036,SLPam-2024-04-28_18-40.WAV,2024 Ohlone - Santa Lucia Preserve,2024,4,28,18,40,sp11,Simple Call,7.01867,7.76533,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/29/1o6ip7jvviai/b57a2162-c05f-4168-86e3-a7024c90c28c.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=4Oz4AXdupNnOei0ATsjLJ9GXhC4%3D,0.208119,63049
957592037,SLPam-2024-04-28_22-00.WAV,2024 Ohlone - Santa Lucia Preserve,2024,4,28,22,0,sp11,Simple Call,37.2853,38.032,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/29/1o6ip7jvviai/4198ebd7-3613-4e9d-a363-5d45eb2253bd.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=HasN5XP%2FQjSJfEqRFe8u6VCZdDU%3D,0.232774,63049
957592038,SLPam-2024-05-07_09-20.WAV,2024 Ohlone - Santa Lucia Preserve,2024,5,7,9,20,sp11,Simple Call,3.66933,4.416,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/07/1o6ip7jvviai/42e0bd8c-0673-49b0-b1d9-4e861b1e5598.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=CI7m2XTeX%2BHs%2BY0uucQnw5iT65w%3D,0.214555,63049
957592039,SLPam-2024-05-07_19-20.WAV,2024 Ohlone - Santa Lucia Preserve,2024,5,7,19,20,sp11,Simple Call,42.1813,42.928,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/05/08/1o6ip7jvviai/ea05c4a3-b32a-462f-8e18-235dda2c163e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=nTHwvYQwp9bc%2FS7Ey2JbqInYRv4%3D,0.260249,63049
957592040,SLPam-2024-04-29_07-20.WAV,2024 Ohlone - Santa Lucia Preserve,2024,4,29,7,20,sp11,Simple Call,14.4747,15.2213,2250,13688,24000,(not validated),https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/29/1o6ip7jvviai/c6661961-735c-486e-8946-90bf91068d4d.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1740267638&Signature=2Z1W%2B6gNwP7%2BWYmhYDEfIsDV4e4%3D,0.248889,63049
