filename,site,day,month,year,hour,date,val<Agelaius tricolor/Alternative Song 2>,val<Agelaius tricolor/Alternative Song>,val<Agelaius tricolor/Common Song>,val<Agelaius tricolor/Courtship Song>
HLam-2020-05-02_07-00.flac,2020 Hay Landfill AM,02,05,20,07:00:00,2020/05/02,1,1,1,0
HLam-2020-05-02_09-00.flac,2020 Hay Landfill AM,02,05,20,09:00:00,2020/05/02,2,1,1,0
HLam-2020-05-02_11-00.flac,2020 Hay Landfill AM,02,05,20,11:00:00,2020/05/02,0,1,1,0
HLam-2020-05-03_07-00.flac,2020 Hay Landfill AM,03,05,20,07:00:00,2020/05/03,3,1,1,0
HLam-2020-05-03_09-00.flac,2020 Hay Landfill AM,03,05,20,09:00:00,2020/05/03,1,1,1,0
HLam-2020-05-03_11-00.flac,2020 Hay Landfill AM,03,05,20,11:00:00,2020/05/03,3,1,1,0
HLam-2020-05-04_07-00.flac,2020 Hay Landfill AM,04,05,20,07:00:00,2020/05/04,2,4,1,0
HLam-2020-05-04_11-00.flac,2020 Hay Landfill AM,04,05,20,11:00:00,2020/05/04,9,1,1,0
HLam-2020-05-04_09-00.flac,2020 Hay Landfill AM,04,05,20,09:00:00,2020/05/04,4,5,1,0
HLam-2020-05-01_07-00.flac,2020 Hay Landfill AM,01,05,20,07:00:00,2020/05/01,11,1,1,0
HLam-2020-05-01_09-00.flac,2020 Hay Landfill AM,01,05,20,09:00:00,2020/05/01,1,1,1,0
HLam-2020-05-01_11-00.flac,2020 Hay Landfill AM,01,05,20,11:00:00,2020/05/01,1,4,1,0
HLam-2020-04-30_07-00.flac,2020 Hay Landfill AM,30,04,20,07:00:00,2020/04/30,1,1,1,0
HLam-2020-04-30_09-00.flac,2020 Hay Landfill AM,30,04,20,09:00:00,2020/04/30,1,0,1,0
HLam-2020-04-30_11-00.flac,2020 Hay Landfill AM,30,04,20,11:00:00,2020/04/30,1,1,1,0
HLam-2020-04-29_07-00.flac,2020 Hay Landfill AM,29,04,20,07:00:00,2020/04/29,1,1,1,0
HLam-2020-04-29_09-00.flac,2020 Hay Landfill AM,29,04,20,09:00:00,2020/04/29,1,0,1,0
HLam-2020-04-29_11-00.flac,2020 Hay Landfill AM,29,04,20,11:00:00,2020/04/29,1,0,1,0
HLam-2020-04-28_07-00.flac,2020 Hay Landfill AM,28,04,20,07:00:00,2020/04/28,2,0,1,0
HLam-2020-04-28_09-00.flac,2020 Hay Landfill AM,28,04,20,09:00:00,2020/04/28,9,0,1,0
HLam-2020-04-28_11-00.flac,2020 Hay Landfill AM,28,04,20,11:00:00,2020/04/28,3,0,1,0
HLam-2020-04-28_06-00.flac,2020 Hay Landfill AM,28,04,20,06:00:00,2020/04/28,1,0,1,0
HLam-2020-04-28_08-00.flac,2020 Hay Landfill AM,28,04,20,08:00:00,2020/04/28,1,1,1,0
HLam-2020-04-28_10-00.flac,2020 Hay Landfill AM,28,04,20,10:00:00,2020/04/28,1,0,1,0
HLam-2020-04-27_06-00.flac,2020 Hay Landfill AM,27,04,20,06:00:00,2020/04/27,0,0,1,1
HLam-2020-04-27_07-00.flac,2020 Hay Landfill AM,27,04,20,07:00:00,2020/04/27,1,0,1,0
HLam-2020-04-27_08-00.flac,2020 Hay Landfill AM,27,04,20,08:00:00,2020/04/27,1,1,1,0
HLam-2020-04-27_09-00.flac,2020 Hay Landfill AM,27,04,20,09:00:00,2020/04/27,1,0,1,0
HLam-2020-04-27_10-00.flac,2020 Hay Landfill AM,27,04,20,10:00:00,2020/04/27,1,1,1,0
HLam-2020-04-27_11-00.flac,2020 Hay Landfill AM,27,04,20,11:00:00,2020/04/27,1,0,1,0
HLam-2020-04-27_12-00.flac,2020 Hay Landfill AM,27,04,20,12:00:00,2020/04/27,1,1,1,0
HLam-2020-04-26_06-00.flac,2020 Hay Landfill AM,26,04,20,06:00:00,2020/04/26,0,0,1,---
HLam-2020-04-26_07-00.flac,2020 Hay Landfill AM,26,04,20,07:00:00,2020/04/26,1,0,1,0
HLam-2020-04-26_08-00.flac,2020 Hay Landfill AM,26,04,20,08:00:00,2020/04/26,1,0,1,0
HLam-2020-04-26_09-00.flac,2020 Hay Landfill AM,26,04,20,09:00:00,2020/04/26,1,0,1,0
HLam-2020-04-26_10-00.flac,2020 Hay Landfill AM,26,04,20,10:00:00,2020/04/26,1,0,1,0
HLam-2020-04-26_11-00.flac,2020 Hay Landfill AM,26,04,20,11:00:00,2020/04/26,1,0,1,0
HLam-2020-04-26_12-00.flac,2020 Hay Landfill AM,26,04,20,12:00:00,2020/04/26,1,0,1,0
HLam-2020-04-29_06-00.flac,2020 Hay Landfill AM,29,04,20,06:00:00,2020/04/29,1,0,1,0
HLam-2020-04-29_08-00.flac,2020 Hay Landfill AM,29,04,20,08:00:00,2020/04/29,1,0,1,0
