recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
CRam-2021-02-02_18-00.flac,2021 Creed Road,2021,2,2,18,0,Pseudacris regilla,Common Song,20.88533401,21.29066658,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/7c742ba5-67a6-698b-c000-ae8f362b4c88.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=fb1f63639a3e0c249222909d04b860494477b83b7970606024e354b6e0d18d5d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D7c742ba5-67a6-698b-c000-ae8f362b4c88.flac&x-id=GetObject,0.307296187,21681
CRam-2021-02-02_18-20.flac,2021 Creed Road,2021,2,2,18,20,Pseudacris regilla,Common Song,52.9173317,53.32266617,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/f18c8b4b-ee50-3fe2-9166-47f4564c3f32.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=9a54ecada7c809dad800c18deae98fa38cf30a045154e624216c1a6bd928a71d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Df18c8b4b-ee50-3fe2-9166-47f4564c3f32.flac&x-id=GetObject,0.290958077,21681
CRam-2021-02-02_18-40.flac,2021 Creed Road,2021,2,2,18,40,Pseudacris regilla,Common Song,0.917333305,1.322666645,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/80ff1a8f-9fbf-9dda-a9f1-5e52ddf3856a.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=5be34975a2a963cde2d046080ef1c0b641dd825ca32434b8dd96b80863bef927&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D80ff1a8f-9fbf-9dda-a9f1-5e52ddf3856a.flac&x-id=GetObject,0.208165988,21681
CRam-2021-02-02_19-00.flac,2021 Creed Road,2021,2,2,19,0,Pseudacris regilla,Common Song,0.800000012,1.205333352,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/a2e5cd4f-e147-36d0-6fe3-a72400f478db.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=74197ff6a368edd100b7cc553d32929abbcf17c0a23fda24891b94765804205d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Da2e5cd4f-e147-36d0-6fe3-a72400f478db.flac&x-id=GetObject,0.362034798,21681
CRam-2021-02-02_19-40.flac,2021 Creed Road,2021,2,2,19,40,Pseudacris regilla,Common Song,56.83733368,57.24266815,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/a2086c7d-90cc-d7f6-77d8-e1947e58a12b.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=08460b83d445462a444d544dfe0cefb36c8c910fd32c54fe8bb0ea459866bdc8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Da2086c7d-90cc-d7f6-77d8-e1947e58a12b.flac&x-id=GetObject,0.284392118,21681
CRam-2021-02-02_20-00.flac,2021 Creed Road,2021,2,2,20,0,Pseudacris regilla,Common Song,54.22399902,54.6293335,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/57d3d10f-5a62-12d3-d2ec-357f79e45f64.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=00ac61568742fb1e02ec47ebac6d2eaca83559c0a6db544f8c32d93a4bc3bd7d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D57d3d10f-5a62-12d3-d2ec-357f79e45f64.flac&x-id=GetObject,0.201755926,21681
CRam-2021-02-02_20-40.flac,2021 Creed Road,2021,2,2,20,40,Pseudacris regilla,Common Song,2.559999943,2.965333223,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/fbefc787-174e-8ef3-6fa5-10629dfdfe02.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=76e5c2e86094d68fb4a8928d0774e71a71fef9558f6a9399e697340c33269b40&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dfbefc787-174e-8ef3-6fa5-10629dfdfe02.flac&x-id=GetObject,0.230832785,21681
CRam-2021-02-02_23-20.flac,2021 Creed Road,2021,2,2,23,20,Pseudacris regilla,Common Song,37.17333221,37.57866669,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/ff00bc65-39dd-9e8c-ab8f-fad31add85aa.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=c2c711bbf6527906a46fa1054496f8ac22f8d090ee2fea1dc3029f3bf6ba769b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dff00bc65-39dd-9e8c-ab8f-fad31add85aa.flac&x-id=GetObject,0.20722872,21681
CRam-2021-02-03_01-00.flac,2021 Creed Road,2021,2,3,1,0,Pseudacris regilla,Common Song,37.65866852,38.06399918,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/02/z3kkrc3gm8y4/d854c892-d596-155e-395e-6b141ac20b09.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=7420af56308cff4328cb1a31fbf586b61d58538c9e0142e8876623d37a3117be&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd854c892-d596-155e-395e-6b141ac20b09.flac&x-id=GetObject,0.243508801,21681
CRam-2021-02-03_18-20.flac,2021 Creed Road,2021,2,3,18,20,Pseudacris regilla,Common Song,1.552000046,1.957333326,1688,3281,24000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2021/02/03/z3kkrc3gm8y4/1c08dea6-6a2a-8fd8-6f4d-b7d2947574c7.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20260223%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20260223T000944Z&X-Amz-Expires=604800&X-Amz-Signature=f9d5a0c290bb656fea5e67701d40ac7d9c0d1799c638262292e9b83195b579c4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D1c08dea6-6a2a-8fd8-6f4d-b7d2947574c7.flac&x-id=GetObject,0.273183525,21681
